day_of_year,year,station_name,latitude,longitude,gallon_price,barrel_price
77,2020,Casey's,42.01310369999999,-91.63545289999999,1.77,26.82
77,2020,FASMART,41.956432,-91.676417,2.49,26.82
77,2020,Casey's,41.94514789999999,-91.6724017,1.99,26.82
77,2020,Casey's,41.8914118,-91.6786125,2.0,26.82
77,2020,Kwik Shop,42.007159,-91.662577,2.2,26.82
77,2020,Casey's,42.0470424,-91.64171189999999,1.74,26.82
77,2020,Casey's,41.92252339999999,-91.6367779,1.99,26.82
77,2020,Casey's,41.9288416,-91.7787472,1.82,26.82
77,2020,Phillips 66,42.0701938,-91.7954721,1.9,26.82
77,2020,Casey's,41.8884851,-91.67459099999999,2.0,26.82
77,2020,BP,42.093885,-91.697705,2.0,26.82
78,2020,BP,41.964341,-91.706599,1.72,22.39
78,2020,Casey's,41.97983900000001,-91.71555579999999,1.69,22.39
78,2020,Sinclair,41.968725,-91.73344619999999,1.82,22.39
78,2020,Shell,41.9642396,-91.7397586,1.84,22.39
78,2020,Casey's,41.96413690000001,-91.7300951,1.69,22.39
78,2020,Casey's,41.9727576,-91.6620255,1.88,22.39
78,2020,Casey's,41.9848768,-91.65742150000001,1.87,22.39
78,2020,Sinclair,41.9892943,-91.64957129999999,1.9,22.39
78,2020,Kwik Shop,42.0217827,-91.6661146,1.7,22.39
78,2020,Kwik Shop- Cedar Rapids,41.972034,-91.6845599,1.82,22.39
78,2020,BP,42.04382959999999,-91.689737,1.74,22.39
78,2020,Casey's,42.0349748,-91.65795399999999,1.76,22.39
78,2020,Casey's,42.010201,-91.6623568,1.7,22.39
78,2020,Sinclair,42.0208439,-91.65218250000001,1.73,22.39
78,2020,Casey's,42.01310369999999,-91.63545289999999,1.74,22.39
78,2020,FASMART,41.956432,-91.676417,2.49,22.39
78,2020,Casey's,41.94514789999999,-91.6724017,1.98,22.39
78,2020,Casey's,41.8914118,-91.6786125,2.0,22.39
78,2020,Kwik Shop,42.007159,-91.662577,2.2,22.39
78,2020,Casey's,41.97641900000001,-91.6190561,1.85,22.39
78,2020,Casey's,42.0470424,-91.64171189999999,1.69,22.39
78,2020,Casey's,41.92252339999999,-91.6367779,1.98,22.39
78,2020,Casey's,41.9380412,-91.65651899999999,1.98,22.39
78,2020,Casey's,41.9288416,-91.7787472,1.82,22.39
78,2020,Phillips 66,42.0701938,-91.7954721,1.9,22.39
78,2020,Casey's,42.02848229999999,-91.63203969999999,1.69,22.39
78,2020,BP,42.093885,-91.697705,1.85,22.39
79,2020,Shell,41.9743798,-91.71553589999999,nan,25.08
79,2020,BP,41.964341,-91.706599,1.67,25.08
79,2020,Casey's,41.97983900000001,-91.71555579999999,1.68,25.08
79,2020,Sinclair,41.968725,-91.73344619999999,2.02,25.08
79,2020,Shell,41.9642396,-91.7397586,1.73,25.08
79,2020,Casey's,41.9887791,-91.6825105,1.75,25.08
79,2020,Casey's,41.96413690000001,-91.7300951,1.68,25.08
79,2020,Sinclair,41.9619307,-91.6678325,2.1,25.08
79,2020,Casey's,41.9727576,-91.6620255,1.85,25.08
79,2020,Casey's,41.9848768,-91.65742150000001,1.85,25.08
79,2020,Sinclair,41.9892943,-91.64957129999999,1.85,25.08
79,2020,Fas Mart,41.988141,-91.6528625,1.9,25.08
79,2020,BP,42.0058646,-91.63516709999999,1.74,25.08
79,2020,Kwik Shop,42.0217827,-91.6661146,1.69,25.08
79,2020,Kwik Shop- Cedar Rapids,41.972034,-91.6845599,1.66,25.08
79,2020,BP,42.04382959999999,-91.689737,1.73,25.08
79,2020,Kum & Go,41.9634851,-91.7071271,1.74,25.08
79,2020,Casey's,42.0349748,-91.65795399999999,1.69,25.08
79,2020,Casey's,42.010201,-91.6623568,1.69,25.08
79,2020,Fas Mart,42.0343246,-91.6780097,nan,25.08
79,2020,Casey's,42.01310369999999,-91.63545289999999,1.72,25.08
79,2020,FASMART,41.956432,-91.676417,nan,25.08
79,2020,Casey's,41.94514789999999,-91.6724017,1.92,25.08
79,2020,Casey's,41.8914118,-91.6786125,1.94,25.08
79,2020,Kwik Shop,42.007159,-91.662577,1.7,25.08
79,2020,Casey's,41.97641900000001,-91.6190561,1.8,25.08
79,2020,Casey's,42.0470424,-91.64171189999999,1.69,25.08
79,2020,Casey's,41.92252339999999,-91.6367779,1.95,25.08
79,2020,Casey's,41.9380412,-91.65651899999999,1.92,25.08
79,2020,Casey's,41.9288416,-91.7787472,1.8,25.08
79,2020,Phillips 66,42.0701938,-91.7954721,1.7,25.08
79,2020,Casey's,41.8884851,-91.67459099999999,1.94,25.08
79,2020,Casey's,42.02848229999999,-91.63203969999999,1.69,25.08
79,2020,BP,42.093885,-91.697705,1.85,25.08
80,2020,Shell,41.9743798,-91.71553589999999,1.69,19.84
80,2020,BP,41.964341,-91.706599,1.65,19.84
80,2020,Casey's,41.97983900000001,-91.71555579999999,1.67,19.84
80,2020,Shell,41.9642396,-91.7397586,1.69,19.84
80,2020,Casey's,41.9887791,-91.6825105,1.74,19.84
80,2020,Casey's,41.96413690000001,-91.7300951,1.67,19.84
80,2020,Phillips 66,41.9431968,-91.7473739,1.62,19.84
80,2020,Casey's,41.9727576,-91.6620255,1.85,19.84
80,2020,Casey's,41.9848768,-91.65742150000001,1.83,19.84
80,2020,Sinclair,41.9892943,-91.64957129999999,1.85,19.84
80,2020,Fas Mart,41.988141,-91.6528625,1.9,19.84
80,2020,BP,42.0058646,-91.63516709999999,1.7,19.84
80,2020,Kwik Shop,42.0217827,-91.6661146,1.69,19.84
80,2020,Kwik Shop- Cedar Rapids,41.972034,-91.6845599,1.66,19.84
80,2020,BP,42.04382959999999,-91.689737,1.73,19.84
80,2020,Casey's,42.0349748,-91.65795399999999,1.69,19.84
80,2020,Murphy USA,41.9480482,-91.7168798,1.67,19.84
80,2020,Sinclair,42.0208439,-91.65218250000001,1.89,19.84
80,2020,Fas Mart,42.0343246,-91.6780097,1.69,19.84
80,2020,Casey's,42.01310369999999,-91.63545289999999,1.7,19.84
80,2020,FASMART,41.956432,-91.676417,nan,19.84
80,2020,Casey's,41.94514789999999,-91.6724017,1.9,19.84
80,2020,Casey's,41.8914118,-91.6786125,1.94,19.84
80,2020,Casey's,41.97641900000001,-91.6190561,1.77,19.84
80,2020,Casey's,42.0470424,-91.64171189999999,1.69,19.84
80,2020,Casey's,41.92252339999999,-91.6367779,1.92,19.84
80,2020,Casey's,41.9380412,-91.65651899999999,1.9,19.84
80,2020,Casey's,41.9288416,-91.7787472,1.75,19.84
80,2020,Phillips 66,42.0701938,-91.7954721,1.7,19.84
80,2020,Casey's,41.8884851,-91.67459099999999,1.94,19.84
80,2020,Casey's,42.02848229999999,-91.63203969999999,1.69,19.84
80,2020,BP,42.093885,-91.697705,1.85,19.84
